username,product_name,review,rating
I***n,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"Keren, berfungsi dengan baik juga 😸👍",5
A***f,Sony Playstation 5 Console Digital Ver,mangtap,5
Faisal,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,Overall bagus sih,5
Aditia,Lexar 64GB Professional 1066x microSDXC UHS-I Memory Card,sesuai dengan iklannya.. thanks gan,5
K***n,Sony ECM-LV1 Compact Stereo Lavalier Microphone with 3.5mm Connector,"Packing bagus, barangnya juga termasuk oke untuk harganya. Terutama servicenya mantap, trima kasih.",5
E***k,SONY WF C500 / WF C500 / WFC500 / C500 Truly Wireless Headphones,buat olah raga dan dengerin lagu yg upbeat cocok. dan mayan enak di kuping. harga juga ok.,5
Kalby,SONY INZONE H9 Wireless Noise Cancelling Gaming Headset,nice.,5
F***n,Sony MDR EX15AP / Sony EX15AP / MDR EX15AP / EX15AP InEar Headset,suara mantaap,5
S***h,Sony MDR EX15AP / Sony EX15AP / MDR EX15AP / EX15AP InEar Headset,Bagusssss,5
A***d,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"Pelayanan baik, pengiriman cepat dan aman. Sengaja review telat untuk memastikan produk berjalan dengan baik. So far masih aman dan mantap👍",5
Trijono,Sony WI C100 Wireless In-Ear Headphones,"mantab, pake b...cepat sampainya tanpa bertele2, barang sesuai yg dideskripsikan. Rekomendasi banget 🙂",5
Papa,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,omaigat terimakasih cepet bgt datengnya. sebenernya udah mau beli ini cuma maju mundur dan mutusin beli merek lain yg jauh lebih murah. ternyataaa susah banget pairing ny...,5
Connor,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,The noise cancelling is terrible. I bought these specifically for noice cancelling but it just doesn't work at all even on full noice cancelling settings. Sound quali...,2
Seno,Sony Mdr 7506 Headphone Profesional / Sony Mdr-7506 / Sony 7056,"barang baru sampai, belum sempat cek unit",5
Dandi,SONY RMT-DSLR2 Wireless Remote Commander,Terima Kasih barang sudah di terima dan berfungsi dengan baik,5
Dani,Sony ECM-LV1 Compact Stereo Lavalier Microphone with 3.5mm Connector,Microphone lavelier murah meriah dan berkualitas dan stereo,5
A***s,SONY WF C500 / WF C500 / WFC500 / C500 Truly Wireless Headphones,"packing aman, kualitas baik",5
J***a,Sony WI C100 Wireless In-Ear Headphones,mantap bet dah👌,5
Ernest,Sony Playstation 5 Console Digital Ver,"Berfungsi dengan baik, pengiriman cepat.",5
H***a,Sony Playstation 5 PS5 Console Disc Edition,"great buying experience! fast response from the seller, which makes me feel greatly appreciated. and the packaging is well and truly secure with added box and bubble wrap...",5
Afian,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,Sesuai ekspetasi! Sony emang gak pernah ngecewain kalo soal headset 👍🏻👍🏻,5
Asrul,DualSense™ Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,Kualitas mantap.. seller ramah,5
R***a,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,TWS terbaaaiiikkkkkkk,5
Eko,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,"respon seller cepat, pengiriman crpat, paking aman, headphone berfungsi dg baik, siip lah",5
A***I,Sony MDR EX15AP / Sony EX15AP / MDR EX15AP / EX15AP InEar Headset,"produknya bagus,, stereo bassnya mntap,  kualitas suarranya bagus jernih, ramah sellernya. kedua. x. belanja di sni  thanks seller, kurir and toped",5
R***y,Sony MDR EX15AP / Sony EX15AP / MDR EX15AP / EX15AP InEar Headset,Mantul,5
D***i,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"aman, cepat dan mantappp 👍👍👍",5
Peter,Sony A6700 / Sony Alpha A6700 /  A6700 Mirrorless Camera Body Only,belum  si tes menyeluruh .... awal2 pakai rekam movie problem overheat nya mengganggu ..... smoga nanti ada solusi ny,4
S***t,Sony Playstation 5 PS5 Console Disc Edition,Garansi resmi sony indo..belinya juga di sony indonesia..,5
R***t,Sony WI C100 Wireless In-Ear Headphones,"kuliatas suaranya lumayan ok, bassnya terasa joss",5
a***d,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,"pengiriman cepat & aman, produk tdk diragulan lagi kualitasnya , mantp",5
Dwi,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,Bagus & pelayanan responsive.. recomendded . Makasih banyak yaa,5
Ronald,Sony ECM-LV1 Compact Stereo Lavalier Microphone with 3.5mm Connector,"Mantap, suara yg dihasilkan lebih bersih, noise menjadi sangat rendah/hilang...kombinasi yg sangat pas utk wireless mic.",5
feri,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"Order sudah diterima dengan baik, item ori, dpt flash sale dan berfungsi dgn baik. Sudah coba fitur2nya berfungsi dgn baik, Sony emang mantulll. Seller rekomendasi ⭐️⭐️⭐️...",5
Azimy,Sony Alpha A7II Kit FE 28-70mm f/3.5-5.6 OSS,pengiriman sesuai,5
RapSyntax,SONY 128GB SF-G Tough Series UHS-II SDXC Memory Card / SF-G128T,"Best SD Card, kerasa banget cepetnya",5
Alif,Sony A6400 Kit 16-50mm / Sony Alpha A6400 / Sony Alpha 6400 Kit,"Beli kamera harga belasan juta, sama kurir dilempar dari luar pagar. Ketinggian 3 meter. Sudah cek berfungsi normal, ga tau kuat berapa bulan. Semoga ga ada masalah. Tapi...",4
G,Avangarde Profesional Lens Cleaning Pen,alhamdulillah,5
Benaya,Sony WI C100 Wireless In-Ear Headphones,"Sony buat harganya memang bagus banget sih kualitasnya, ya bukan seperti tws lain di pasaran tapi jujur worth the price",5
I***n,Sony NP-FW50 Rechargeable Battery Pack,"Barang pesen siang, sore langsung sampe, dikira besok bakal sampenya. Top seller recommended n pastinya ori sony ter da best!",5
Calvin,Sony A6700 / Sony Alpha A6700 /  A6700 Mirrorless Camera Body Only,"Sistem PO nya oke, pelayanan sangat baik. Recommended untuk pesen barang disini.",5
Aldino,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,kedap bat buset,5
m***m,Sony A6700 / Sony Alpha A6700 /  A6700 Mirrorless Camera Body Only,Produk sesuai deskripsi Kameranya sesuai ekspektasi bergaransi resmi,5
R***y,Sony Playstation 5 PS5 Console Disc Edition,Pesanan sesuai dan sudah terpasang baik.,5
A***b,SONY MHC V13D / MHC V13D / V13D High Power Audio System BLUETOOTH,barang ok banget,5
jibril,PS5 PLAYSTATION5 PLAYSTATION 5 DUALSENSE EDGE WIRELESS CONTROLLER,mantaap,5
S***r,SONY ZV-1 / SONY ZV 1 / SONY ZV1 Digital Compact Camera 4K Video,"1. ZV1 harusnya good, semoga trouble free beli di official store. Cuma kesannya Sony online agak dingin, tdk up to expectation, respond slow padahal kelihatan sedang onli...",4
Reymond,Sony 35mm f/1.8 OSS Lens,"Chat admin sangat responsif, pengiriman cepat dan barang original, recomended store, saya beli kamera dan lensa 🔥🔥🔥",5
Reymond,Sony Alpha a6400 / Sony a6400 / a6400 Mirrorless Camera Body Only,"Chat admin sangat responsif, pengiriman cepat dan barang original, recomended store, saya beli kamera dan lensa 🔥🔥🔥",5
D***h,DualSense™ Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,"Barang original, kondisi bagus. Box gaada yg penyok. Semua aman. Thank you seller",5
D***h,Sony Playstation 5 PS5 Console Disc Edition,"Barang original, kondisi bagus. Box gaada yg penyok. Semua aman. Thank you seller",5
R***y,DualSense™ Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,Barang sesuai pesanan.,5
Donal,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,"Seller responsive, pengiriman cepat, packing baik .. recommended.",5
Ignatius,Sony Mdr 7506 Headphone Profesional / Sony Mdr-7506 / Sony 7056,"Produk berfungsi dengan baik, packaging aman. seller responsif",5
A***a,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,adminnya helpful & tanggap👍🏻 barangnya ok sih aman tp belum dicoba krn buat kado,5
Teddy,SONY a7c / a7c / a7c Sony Kamera Mirrorless Body Only,Barang Sudah di terima,5
R***a,Sony MDR ZX310AP / Sony ZX310AP / ZX310AP / Overbands Headset,"Cs mantap, sgt helpfull. Barang ok, suara bagus mantap",5
oriz,Sony SEL PZ 18-105MM F4 G OSS Lensa Kamera,Mudah2an Barang Awet,5
F***i,Sony FDR-AX700 4K Camcorder Black,"Nice, belum dicoba, semoga bekerja dengan baik",5
Ricky,Sony MDR EX155AP / Sony EX155AP / MDR EX155AP / EX155AP Headphone,"kesan pertama engga keliatan kea earphone murah, warna goldnya engga norak. 

u/ suara oke dan bassnya lumayan. cuma u/ kabel nya tipis ya, dan blm ada pengatur volume ta...",5
teuku,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"paket sudah diterima, barangnya ori, seller fast respon..terimakasih",5
Sonny,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,Packing aman. Barang ori. Response cepat,5
Cliff,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,"Suara bagus, sesuai deskripsi",5
Kur,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,"Bneran sony udh gak dragukan lagi.

Seler juga responnya cepat",5
P***e,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,mantap. terima kasih banyak,5
Brent,Sony MDR-XB55AP In-Ear Extra Bass Earphone Black,"Berfungsi dengan baik, sesuai kualitas suara cukup untuk harga segini.",5
Akbar,Sony Mdr 7506 Headphone Profesional / Sony Mdr-7506 / Sony 7056,Dusnya ada sedikit sobek dan tidak utuh bagus 100%,4
y***s,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,tadinya ragu beli ini. krn dari review2 sering blg yg xm4 battery nya gampang drop dan rusak. akhirnya sy cb juga krn pengen. dan ternyata suaranya WOW! lbh enak ini drpd...,5
Dennis,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"buah sawo buah pepaya , sudah di apload ya",5
C***y,SONY MHC V13D / MHC V13D / V13D High Power Audio System BLUETOOTH,"barang bagus namun free mic bukan merk sony melainkan advance, tidak tahu apakah advance dan sony 1 perusahaan",5
peter,Sony Playstation 5 PS5 Media Remote / PS5 Remote / Media Remote PS5,Mantab,5
Okto,DualSense™ Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,"Fast respon, barang diterima dengan baik. Official Store, barang sudah pasti original",5
Arief,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,kualitas suara bagus banget .. garansi pasti ok .. kan dari official store .. hati2 ada yang murah tapi garansi toko aja,5
M***d,Sony 64GB SF-G Tough Series UHS-II SDXC Memory Card,"Semoga awet baru beli memori semahal ini, kualitas sangat baik",5
K***n,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,"Paketan sudah sampai , belum di buka masih di luar kota. Nanti saya update lagi",5
F***x,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,"pengiriman super duper cepat. kemasan rapih.
kualitas barang mantap.",5
Pradipta,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,tolong pengemasannya dipercepat lg biar bs dikirim hari H. jd percuma pakai JNE YES kalau baru dikemas jam 20.00,4
M***i,SONY FE 70-200mm f/2.8 GM OSS / Lensa Kamera Full-Frame / SEL70200GM,Produk sesuai deskripsi Semua fitur berfungsi baik fiturnya sesuai wow diluar ekspetasi,5
Heru,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,"Terima kasih pesanan sudah kami terima. Pengirimannya sangat cepat, paketnya pun aman. selalu sangat puas belanja disini 👍🏼👍🏼👍🏼",5
Adryan,Sony SRS XB13 / XB13 EXTRA BASS Portable Wireless Speaker,mantapp,5
Rifvan,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,Udah ga pernah ragu sama kualitas Sony dari dulu. Pengiriman super cepat. RecSel 👍🏻👍🏻👍🏻👍🏻👍🏻,5
Agus,Sony Cyber-shot DSC-W810 Silver,"packing aman, pengiriman sesuai jadwal",5
Billy,Sony MDR-XB55AP In-Ear Extra Bass Earphone Black,suara mantal,5
Putri,Sony MDR EX15AP / Sony EX15AP / MDR EX15AP / EX15AP InEar Headset,"Barang cepat sampai.
Setelah pemakaian 3 minggu barang masih oke, bass juga oke. Baguss pokoknya",5
Desnori,SONY RMT-DSLR2 Wireless Remote Commander,sangat bagus sekali nih 👍🏻👍🏻👍🏻,5
Edi,Sony WH CH720 Wireless Headphones / WH-CH720 / WHCH720 / Sony WH-CH720,"Fungsi baikk , sambung ke iphone dan komputer",5
Immanuel,SONY SRS-XB100 Extra Bass Bluetooth Speaker / SRS XB100 / SRSXB100,Suaranya mantap 🔊 Kualitas boleh diadu Garansi terjamin Gampang rakitnya Desain elegan Bahannya kokoh Penjualnya ramah banget Packaging aman 🙏 Proses pesanan cepat Resp...,5
UNIT,Lexar 32GB Professional 800x SDHC UHS-I Memory Card / SD Card 32GB,pengiriman instan sangat bagus!,5
A***t,Sony MDR E9LP / MDR E9LP / E9LP Headset,"Kualitas suara sangat baik untuk di kelas harga segini. Suaranya jelas dan cukup detil. Lebih ok dari headset mini stereo kabel bawaan iPhone. Selama ga nyari suara bass,...",5
Reihan,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,"tumben banget jne regular sehari nyampe. build quality oke walaupun plastik tapi kerasa kokoh dan premium. kualitas suaranya jernih dan bass cukup terasa balance, mungkin...",5
Yohanes,PlayStation 5 PS5 Disc Console Bundle Marvel Spiderman 2 spider-man 2,"PS5 Console – Marvel's Spider-Man 2 Limited Edition Bundle nya sampai dengan aman, terima kasih sudah mau sabar dan di tanyain terus mengenai status pengiriman, pokok...",5
M***s,Sony HDR-CX405 Black,"packing rapi, cs nya juga ramah. produk berfungsi. bagus hasilnya",5
Y***i,SONY MHC V13D / MHC V13D / V13D High Power Audio System BLUETOOTH,"Packingan super aman, buble warp nya royal..
🤭
Paket berfungsi dengan baik, sesuai ekspektasi..
Mic nya Oke, Top.. 👍👍👍👍
Sukses terus..
Terimakasih",5
E***L,Sony MDR E9LP / MDR E9LP / E9LP Headset,thanks,5
Hanapi,Lexar 64GB Professional 800x SDXC UHS-I Memory Card / SD Card 64GB,"Mantap, ORI dan fast respon",5
lumawan,Sony Playstation 5 PS5 Console Disc Edition,Istri saya ketagihan main lego wkwkwk,5
R***n,Sony 128GB SF-M Tough Series UHS-II SDXC Memory Card / 128 GB SF M,oke banget,5
I***s,Sony Final Fantasy XVI FF16 Playstation 5 PS5,"Pelayan cepat, pengemasan aman, dan barang berkualitas. Beruntung di tengah era scalpers dan reseller yang jual item ini dengan harga gila-gilaan, sony center masih punya...",5
Nandha,Sony FE 35mm f1.4 GM Sony 35mm f/1.4 FE Mount GM Sony 35mm,Top...👍🏻👍🏻,5
Said,PS5 PLAYSTATION5 PLAYSTATION 5 DUALSENSE EDGE WIRELESS CONTROLLER,"Barang genuine (garansi resmi), kelengkapan sangat sesuai, servis dan respon penjual Hyper Excellent. Admin sangat reaponsif, tanggap dan membantu. Barang sampai dengan s...",5
D***d,SONY HT-S100F Soundbar 2ch Bluetooth,"packing aman, barang pasti original, fast respon",5
Aditya,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"Kualitas suara tidak usah diragukan, bobot sangat enteng, ukuran kecil",5
a***i,Sony MotoGP 23 Moto GP 2023 Playstation 5 PS5,selalu terbaik,5
a***i,Sony Horizon Forbidden West Playstation 5 PS5,selalu terbaik,5
Rony,"SONY Bravia X75K 43 Inch 4K HDR TV,Smart TV KD 43X75K",Jos,5
B***y,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,"Mantap pengiriman cepat, barang baru, sound ok, noise canceling nya bagus bngt, best lah sony",5
K***n,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,"Beli karena tetangga sebelah kiri pasang dangdut pagi2 hingga siang dan tetangga sebelah renovasi di hari minggu
Noise cancelling-nya mantap!
Saya tidak mendengar lagi te...",5
isti,Sony MDR E9LP / MDR E9LP / E9LP Headset,pengiriman next day JNE yes seharusnya nya sampai sehari baru sampai 3 hari sangat mengecewakan.,4
t***u,Sony E 30mm f/3.5 Macro Lens Silver / Lensa Sony 30mm Macro / SEL30M35,okee bagus,5
A***n,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,"Pengiriman aman, packing aman…kualitas barang ok juga",5
Deddy,DualSense™ Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,"mantap, barang bnr"" ori.",5
D***g,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,"packing rapi, berfungsi baik",5
Gunawan,Sony DualSense PS5 Marvel Spiderman 2 spider-man 2,sekelas official store packing cuma pake bubblewrap beli chiki di toko sebelah harga receh dapet dus tambahan loh... 😅,3
B***l,Sony WI C100 Wireless In-Ear Headphones,Wajib bintang 5. Dapet harga promo 289rb. Suara superb harga miring.,5
Rahadhian,Sony MDR-XB55AP In-Ear Extra Bass Earphone Black,"packing rapih dan mantap. Kalo kualitas barangnya mah emang gausah ragu lagi, sony udah pasri terbaik",5
R***o,Sony Playstation 5 PS5 Console Disc Edition,Ga ragu belanja di official store. Barang original pengiriman super cepat,5
Oliver,Sony WI-OE610 WI OE610 WIOE610 Float Run Off-ear Wireless Headphone,"kurang cocok untuk saya yg ruter joging nya dekat jalan raya. jadi tidak dengar apapun, kalah sama suara kendaraan. mungkin bisa di tulis disclaimer nya, karena jualan on...",3
Y***f,Sony Alpha a6400 / Sony a6400 / a6400 Mirrorless Camera Body Only,"Produk Original dan mantap, thanks!",5
R***e,Sony SRS-NB10 Wireless Neckband Speaker,.,5
UKIE,Sony MDR E9LP / MDR E9LP / E9LP Headset,untuk kualitas okelah dengan harga segini,5
D***y,Sony DualSense PS5 Marvel Spiderman 2 spider-man 2,"makasih sony, packing sangat baik, mulus barangnya, sip, official very recsel",5
r***i,Sony MDR-XB55AP In-Ear Extra Bass Earphone Black,mantap next order lagi,4
A***i,Sony A6400 Kit 16-50mm / Sony Alpha A6400 / Sony Alpha 6400 Kit,veryy nicee,5
A***e,SONY WF C700N / WF C700 / WFC700 / C700 Truly Wireless Headphones,"mantap, proses dan pengiriman cepat, berfungsi dengan baik",5
Ridho,Sony Alpha A7II Kit FE 28-70mm f/3.5-5.6 OSS,"mantap,pengiriman cepat,dan respon baik",5
Muhammad,Sony WH CH520 Wireless Headphones / WH-CH520 / WHCH520 / Sony WH-CH520,ajib,5
e***n,Sony LinkBuds S Truly Wireless Earbuds,great earbuds,4
Ism,Sony WI C100 Wireless In-Ear Headphones,"Produknya top, harga terjangkau, paket direspon dan dikirim dengan cepat",5
Raditya,SONY SRS-XB23 Extra Bass Bluetooth Speaker / SRS XB23 / SRSXB23,Barang original semoga awet,5
Puspo,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,Super!,5
k***t,SONY SRS-XB23 Extra Bass Bluetooth Speaker / SRS XB23 / SRSXB23,Suaranya mantap,5
Gunk,Sony DualSense PS5 Marvel Spiderman 2 spider-man 2,"packing kurang rapi, box penyok, garansi official Sony indonesia, thanks",4
A***y,Sony DualSense PS5 Marvel Spiderman 2 spider-man 2,"Alhamdulillah Packing Aman.. 
sampai dengan selamat.. tinggal di test..
Thanks Sony",5
m***d,Sony God of War GodofWar Playstation 4 PS4,"Barang mendarat dengan selamat, fast response, pesan td malam besok siang udah sampe. dan yg pasti barang original! recommended seller! 👍🏻",5
Galuh,Sony Playstation 5 PS5 Console Disc Edition,Barang sampai dengan selamat,5
Galuh,Sony Horizon Forbidden West Playstation 5 PS5,"Mantap, nyampe cuma sehari",5
Strong,Sony DualSense PS5 Marvel Spiderman 2 spider-man 2,"buble warpnya tipis,boxnya sedikit penyok",4
alfin,Sony DualSense PS5 Marvel Spiderman 2 spider-man 2,"Isinya aman aja ,cuman mengingat ini limited edition..liat kotak yang sedikit penyok jadi kurang bagus...semoga sony bisa perbaikin pengepakannya kedepan..gak cuma di lap...",3
D***D,PlayStation 5 PS5 Disc Console Bundle Marvel Spiderman 2 spider-man 2,"keren dan mantaph, 
jossshhh...!!!",5
R***a,Sony Playstation 5 PS5 Console Disc Edition,Original. Semua bagian berfungsi dengan baik. Pengiriman cepat. Kualitas mantap. Ada garansi. Official store memang terbaik 😀,5
Adi,Sony DualSense PS5 Marvel Spiderman 2 spider-man 2,"barang bagus, sesuai deskripsi..limited..",5
Alie,PS5 Console Covers disc edition Spiderman 2 spider-man 2,Kualitas bahan bagus Harganya bersaing,5
Dahlan,PlayStation 5 PS5 Disc Console Bundle Marvel Spiderman 2 spider-man 2,"Mantaps.. barang sesuai pesanan, pengiriman cepat, seller fast respon, barang sampai tanpa ada penyok2. makasih  ⭐⭐⭐⭐⭐",5
yudi,Sony NW-WS413 Walkman Ivory,produk sesuai deskripsi. packing aman. pengiriman tepat waktu. produk berfungsi dengan baik. ini pembelian nw ws413 kedua. semoga awet,5
G***g,Sony DualSense PS5 Marvel Spiderman 2 spider-man 2,"Yg jual kayaknya ga ngerti ini tipe barang koleksi ya??
Packing cuma bubble aja, alhasil dus renyek.
Mau beli lagi di mana coba yg jual harga MSRP, udah tau stoknya limit...",2
A***p,Sony DualSense PS5 Marvel Spiderman 2 spider-man 2,Sekelas principal official store packing-nya cuma sekedar bubble wrap aja. Padahal harga barang di atas 1 Juta. Harusnya setelah bubble wrap pakai box/ dus lagi. Kalah sa...,1
E***y,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,model ini ear phonenya lbh kecil dan lebih ringan dari  model yg sebelumnya.suaranya hampir sama dgn model yang sebelumnya.msh pantaslah buat dibeli apalagi jika belum pu...,5
Richie,PS5 Console Covers Digital edition Spiderman 2 spider-man 2,Barangnya bagus bangett cuma sayang kurang tebal packingnya jadi boxnya penyok,4
Richie,Sony DualSense PS5 Marvel Spiderman 2 spider-man 2,Bagus banget sayang packingnya kurang tebal,5
M***n,PlayStation 5 PS5 Disc Console Bundle Marvel Spiderman 2 spider-man 2,"mantap, edisi limited edition yang keren sekali, pengiriman cepat, masih segel dan garansi resmi Indonesia. Terima kasih Sony 🙏👍😁",5
m***g,Sony DualSense PS5 Marvel Spiderman 2 spider-man 2,"paking krg aman, dus ada remek dikit
pqdahal brg koleksi",4
Yongwoo,SONY MHC V13D / MHC V13D / V13D High Power Audio System BLUETOOTH,"bass kencang dan balance bagus.
hanya masukan saja, jika mic volume dikit gede hauwlingnya besar dan tmpt taro micnya minta tambah satu lg.",5
Iqbal,PlayStation 5 PS5 Disc Console Bundle Marvel Spiderman 2 spider-man 2,mulus mantap barang masih segel packing aman admin responsif bisa pegang kata kata top ++++++++++++++,5
J***n,PlayStation 5 PS5 Disc Console Bundle Marvel Spiderman 2 spider-man 2,Barang sudah tidak diragukan lagi. Admin sangat komunikatif dan fast respond👍🏻,5
W***n,PlayStation 5 PS5 Disc Console Bundle Marvel Spiderman 2 spider-man 2,"garansi resmi, gaming terbaik, kelengkapan sesuai",5
P***s,PlayStation 5 PS5 Disc Console Bundle Marvel Spiderman 2 spider-man 2,"akhirnya yg ditunggu2 dateng jg..kereeennn..pesen pake gosend instant, uda jam 7an malam tetep dikirim..makasi sony 👍👍👍👍",5
Anwar,Sony MDR-XB55AP In-Ear Extra Bass Earphone Black,"untuk suara bass, banyak merk lain juga yg bass nya kenceng. tapi untuk ke nyamanan sony jago nya",5
Victor,PlayStation 5 PS5 Disc Console Bundle Marvel Spiderman 2 spider-man 2,"Pengirimannya sangat cepat dan aman, customer service sangat membantu. Pelayanan terbaik yang pernah kudapatkan dari toko online.",5
Yonathan,SONY WH 1000XM4 / WH1000XM4 / Wireless Noise Canceling Headphones,"berfungsi dengan baik. nyaman, suaranya excellent, fiturnya juga bagus. top dah",5
Rudianto,Sony HDR-CX405 Black,"dari awal pemesanan sampai barang diterima,semua hal bagus ^_^..thanks
semoga harga semua produk turun lagi...merdeka!!",5
Aqmal,Sony WH 1000XM5 / WH-1000XM5 / WH1000XM5 noise-cancelling headphones,"Packing aman, produk sony memang terbaik",5
Budi,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"top dah sony centre, gak perlu di ragukan lagi ini mah",5
a***y,Sony WF 1000XM4 / WF 1000XM4 / WF1000XM4 Headphon Noise Canceling,"Sony has a solid build quality for the hardware, also feels premium, and the anc, not to mention the sound quality are so good, an experience that has been tested by time...",5
Wendy,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"Suara nya bagus, bass padat dan untuk ANC top banget",5
laurentsius,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,The Best,5
L***s,Sony WF 1000XM5 / WF 1000XM5/ WF1000XM5 Headphone Noise Canceling,"pengiriman lebih cepat dari ekspektasi.
ANCnya topcer !!",5
Edy,Sony MDR EX155AP / Sony EX155AP / MDR EX155AP / EX155AP Headphone,Good,5
Sian,Sony WI-C310 Wireless In-Ear Headphones / WI C310 / WIC310,"product arrive very quick.
wireless bluetooth very short, disconnect if you are more than 5 meter away from device.",3
ADDIE,Sony MDR EX15AP / Sony EX15AP / MDR EX15AP / EX15AP InEar Headset,Bagus...👍,5
J***n,Sony Playstation 5 PS5 Console Disc Edition,"semua bagus sesuai deskripsi, thanks",5
Midels,Avangarde AV-LED60 Video LED Light,"kmren smpt cr review tntg produk  ni, tp g nemu yg bener"" detil .thx admin yg blas chat gw. jd dpt pelajaran. sukses terus ya aaamiiiin. barang aman sampai rumah..",5
A***n,Sony Mdr 7506 Headphone Profesional / Sony Mdr-7506 / Sony 7056,"Packing ok, aman dan kualitas suara lumayan lah sesuai harga",5
Olivia,Sony MDR-XB55AP In-Ear Extra Bass Earphone Black,The best buddy for my ears,5
N***a,SONY ZV1 II SONY ZV-1 II SONY ZV 1 M2 Digital Compact Camera 4K Video,barang sudah diterima dan berfungsi dengan baik.,5
Muhammad,Sony 128GB SF-M Tough Series UHS-II SDXC Memory Card / 128 GB SF M,Mantap bro ku,5
Nurcahyani,SONY HT-S100F Soundbar 2ch Bluetooth,Lumayan utk Soundbar harga segini....Suara dll nya OK,5
F***n,"SONY Bravia X75K 65 Inch 4K HDR TV,Smart TV KD 65X75K","Barang mendarat dg selamat sesuai deskripsi, respon dan pengiriman cepat, trm ksh gan sukses trs usahanya 🙏🙏",5
B***l,Sony Playstation 5 PS5 Console Disc Edition,Barang aman dan komplit!,5
Andyansyah,PlayStation 5 PS5 Disc Console Bundle Final Fantasy XVI,"awalnya ragu beli melalui tokped cuman pas sampai puas, mantap sony indonesia",5
Andyansyah,DualSense™ Wireless Controller PS5 / Stik Wireless PS5 / Stick PS5,"barang sesuai, cepat dan aman",5
Purnomosidi,Sony Alpha a6400 / Sony a6400 / a6400 Mirrorless Camera Body Only,"Pesanan sudah sampai, pake instan delivery, order jam 1 jam 4 udah sampe.. Langsung unboxing, barangnya sesuai dgn yg tertera di display, kelengkapan sesuai, so far so go...",5
A***i,Sony Playstation 5 PS5 Console Disc Edition,pelayanan bagus dan ramah,5
F***r,Sony FE 85mm f/1.8 Lensa Kamera,"Pengiriman cepat, mantap 👍🏻",5
